Record Length,Analog:3500,
Sample Interval,Analog:2.000000E-09,
Vertical Units,CH1:V, CH2:V, CH3:V,,
Vertical Scale,CH1:+2.000000E+00, CH2:+5.000000E+00, CH3:+5.000000E-02,,
Vertical Offset,CH1:+0.000000E+00, CH2:+0.000000E+00, CH3:+0.000000E+00,,
Horizontal Units,us,
Horizontal Scale,+5.000000E-01,
Model Number,T3DSO1204 ,
Serial Number,T0101C21531109,
Software Version,8.3.6.1.37R8,
+1.240000E-06,+4.800000E+00,+0.000000E+00,+4.600000E-02
+1.242000E-06,+4.800000E+00,+0.000000E+00,+4.600000E-02
+1.244000E-06,+4.800000E+00,+0.000000E+00,+4.600000E-02
+1.246000E-06,+4.800000E+00,+0.000000E+00,+4.600000E-02
+1.248000E-06,+4.800000E+00,+0.000000E+00,+4.600000E-02
+1.250000E-06,+4.800000E+00,+0.000000E+00,+4.800000E-02
+1.252000E-06,+4.800000E+00,+0.000000E+00,+4.600000E-02
+1.254000E-06,+4.720000E+00,+0.000000E+00,+4.800000E-02
+1.256000E-06,+4.800000E+00,+0.000000E+00,+4.600000E-02
+1.258000E-06,+4.800000E+00,+0.000000E+00,+4.800000E-02
+1.260000E-06,+4.720000E+00,+0.000000E+00,+4.800000E-02
+1.262000E-06,+4.800000E+00,+0.000000E+00,+4.600000E-02
+1.264000E-06,+4.800000E+00,+0.000000E+00,+4.800000E-02
+1.266000E-06,+4.800000E+00,+0.000000E+00,+4.800000E-02
+1.268000E-06,+4.800000E+00,+0.000000E+00,+4.800000E-02
+1.270000E-06,+4.800000E+00,+0.000000E+00,+4.800000E-02
+1.272000E-06,+4.800000E+00,+0.000000E+00,+4.800000E-02
+1.274000E-06,+4.800000E+00,+0.000000E+00,+4.800000E-02
+1.276000E-06,+4.800000E+00,+0.000000E+00,+4.800000E-02
+1.278000E-06,+4.800000E+00,+0.000000E+00,+4.800000E-02
+1.280000E-06,+4.800000E+00,+0.000000E+00,+4.800000E-02
+1.282000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.284000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.286000E-06,+4.800000E+00,+0.000000E+00,+4.800000E-02
+1.288000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.290000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.292000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.294000E-06,+4.800000E+00,+0.000000E+00,+4.800000E-02
+1.296000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.298000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.300000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.302000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.304000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.306000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.308000E-06,+4.720000E+00,+0.000000E+00,+5.000000E-02
+1.310000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.312000E-06,+4.720000E+00,+0.000000E+00,+5.000000E-02
+1.314000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.316000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.318000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.320000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.322000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.324000E-06,+4.720000E+00,+0.000000E+00,+5.200000E-02
+1.326000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.328000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.330000E-06,+4.800000E+00,+0.000000E+00,+5.000000E-02
+1.332000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.334000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.336000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.338000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.340000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.342000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.344000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.346000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.348000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.350000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.352000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.354000E-06,+4.800000E+00,+0.000000E+00,+5.200000E-02
+1.356000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.358000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.360000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.362000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.364000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.366000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.368000E-06,+4.720000E+00,+0.000000E+00,+5.400000E-02
+1.370000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.372000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.374000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.376000E-06,+4.720000E+00,+0.000000E+00,+5.400000E-02
+1.378000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.380000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.382000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.384000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.386000E-06,+4.800000E+00,+0.000000E+00,+5.600000E-02
+1.388000E-06,+4.800000E+00,+0.000000E+00,+5.600000E-02
+1.390000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.392000E-06,+4.800000E+00,+0.000000E+00,+5.600000E-02
+1.394000E-06,+4.800000E+00,+0.000000E+00,+5.400000E-02
+1.396000E-06,+4.800000E+00,+0.000000E+00,+5.600000E-02
+1.398000E-06,+4.800000E+00,+0.000000E+00,+5.600000E-02
+1.400000E-06,+4.800000E+00,+0.000000E+00,+5.600000E-02
+1.402000E-06,+4.800000E+00,+0.000000E+00,+5.600000E-02
+1.404000E-06,+4.720000E+00,+0.000000E+00,+5.600000E-02
+1.406000E-06,+4.800000E+00,+0.000000E+00,+5.600000E-02
+1.408000E-06,+4.720000E+00,+0.000000E+00,+5.600000E-02
+1.410000E-06,+4.800000E+00,+0.000000E+00,+5.600000E-02
+1.412000E-06,+4.800000E+00,+0.000000E+00,+5.600000E-02
+1.414000E-06,+4.800000E+00,+0.000000E+00,+5.600000E-02
+1.416000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.418000E-06,+4.800000E+00,+0.000000E+00,+5.600000E-02
+1.420000E-06,+4.720000E+00,+0.000000E+00,+5.800000E-02
+1.422000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.424000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.426000E-06,+4.800000E+00,+0.000000E+00,+5.600000E-02
+1.428000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.430000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.432000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.434000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.436000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.438000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.440000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.442000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.444000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.446000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.448000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.450000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.452000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.454000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.456000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.458000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.460000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.462000E-06,+4.800000E+00,+0.000000E+00,+5.800000E-02
+1.464000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.466000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.468000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.470000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.472000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.474000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.476000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.478000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.480000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.482000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.484000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.486000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.488000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.490000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.492000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.494000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.496000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.498000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.500000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.502000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.504000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.506000E-06,+4.800000E+00,+0.000000E+00,+6.000000E-02
+1.508000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.510000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.512000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.514000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.516000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.518000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.520000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.522000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.524000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.526000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.528000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.530000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.532000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.534000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.536000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.538000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.540000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.542000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.544000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.546000E-06,+4.800000E+00,+0.000000E+00,+6.200000E-02
+1.548000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.550000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.552000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.554000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.556000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.558000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.560000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.562000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.564000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.566000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.568000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.570000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.572000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.574000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.576000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.578000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.580000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.582000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.584000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.586000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.588000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.590000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.592000E-06,+4.800000E+00,+0.000000E+00,+6.400000E-02
+1.594000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.596000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.598000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.600000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.602000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.604000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.606000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.608000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.610000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.612000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.614000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.616000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.618000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.620000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.622000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.624000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.626000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.628000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.630000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.632000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.634000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.636000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.638000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.640000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.642000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.644000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.646000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.648000E-06,+4.800000E+00,+0.000000E+00,+6.600000E-02
+1.650000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.652000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.654000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.656000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.658000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.660000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.662000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.664000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.666000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.668000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.670000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.672000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.674000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.676000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.678000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.680000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.682000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.684000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.686000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.688000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.690000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.692000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.694000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.696000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.698000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.700000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.702000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.704000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.706000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.708000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.710000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.712000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.714000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.716000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.718000E-06,+4.800000E+00,+0.000000E+00,+6.800000E-02
+1.720000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.722000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.724000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.726000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.728000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.730000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.732000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.734000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.736000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.738000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.740000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.742000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.744000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.746000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.748000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.750000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.752000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.754000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.756000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.758000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.760000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.762000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.764000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.766000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.768000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.770000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.772000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.774000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.776000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.778000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.780000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.782000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.784000E-06,+4.800000E+00,+0.000000E+00,+7.000000E-02
+1.786000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.788000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.790000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.792000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.794000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.796000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.798000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.800000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.802000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.804000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.806000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.808000E-06,+4.720000E+00,+0.000000E+00,+7.200000E-02
+1.810000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.812000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.814000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.816000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.818000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.820000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.822000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.824000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.826000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.828000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.830000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.832000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.834000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.836000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.838000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.840000E-06,+4.720000E+00,+0.000000E+00,+7.200000E-02
+1.842000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.844000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.846000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.848000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.850000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.852000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.854000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.856000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.858000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.860000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.862000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.864000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.866000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.868000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.870000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.872000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.874000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.876000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.878000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.880000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.882000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.884000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.886000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.888000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.890000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.892000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.894000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.896000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.898000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.900000E-06,+4.720000E+00,+0.000000E+00,+7.400000E-02
+1.902000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.904000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.906000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.908000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.910000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.912000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.914000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.916000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.918000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.920000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.922000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.924000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.926000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.928000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.930000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.932000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.934000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.936000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.938000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.940000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.942000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.944000E-06,+4.800000E+00,+0.000000E+00,+7.200000E-02
+1.946000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.948000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.950000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.952000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.954000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.956000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.958000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.960000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.962000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.964000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.966000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.968000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.970000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.972000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.974000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.976000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.978000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.980000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.982000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.984000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.986000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.988000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.990000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.992000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.994000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.996000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+1.998000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
+2.000000E-06,+4.720000E+00,+0.000000E+00,+7.400000E-02
+2.002000E-06,+4.800000E+00,+0.000000E+00,+7.400000E-02
